StockCode,YearMonth,Quantity,Revenue,Month,Year,Quantity_lag1,Quantity_lag2,Quantity_rolling3
47566b,2011-05-01,37,306.72999999999996,5,2011,24.0,23.0,19.666666666666668
47566b,2011-06-01,32,265.28,6,2011,37.0,24.0,28.0
47566b,2011-07-01,28,232.11999999999998,7,2011,32.0,37.0,31.0
47566b,2011-09-01,16,132.64,9,2011,28.0,32.0,32.333333333333336
47566b,2011-10-01,8,66.32,10,2011,16.0,28.0,25.333333333333332
47566b,2011-11-01,2,16.58,11,2011,8.0,16.0,17.333333333333332
47567B,2010-03-01,149,756.5500000000001,3,2010,158.0,98.0,85.66666666666667
47567B,2010-04-01,95,585.5600000000001,4,2010,149.0,158.0,135.0
47567B,2010-05-01,89,464.55,5,2010,95.0,149.0,134.0
47567B,2010-06-01,109,602.83,6,2010,89.0,95.0,111.0
47567B,2010-07-01,24,149.57,7,2010,109.0,89.0,97.66666666666667
47567B,2010-08-01,32,190.4,8,2010,24.0,109.0,74.0
47567B,2010-09-01,169,876.8500000000001,9,2010,32.0,24.0,55.0
47567B,2010-10-01,179,1000.0500000000003,10,2010,169.0,32.0,75.0
47567B,2010-11-01,456,2278.51,11,2010,179.0,169.0,126.66666666666667
47567B,2010-12-01,99,559.2,12,2010,456.0,179.0,268.0
47567B,2011-01-01,69,410.55000000000007,1,2011,99.0,456.0,244.66666666666666
47567B,2011-02-01,39,232.05,2,2011,69.0,99.0,208.0
47567B,2011-03-01,22,130.9,3,2011,39.0,69.0,69.0
47567B,2011-04-01,32,190.4,4,2011,22.0,39.0,43.333333333333336
47567B,2011-05-01,17,101.15,5,2011,32.0,22.0,31.0
47567B,2011-06-01,22,130.9,6,2011,17.0,32.0,23.666666666666668
47567B,2011-07-01,21,123.83000000000001,7,2011,22.0,17.0,23.666666666666668
47567B,2011-08-01,75,387.76000000000005,8,2011,21.0,22.0,20.0
47567B,2011-09-01,79,405.05,9,2011,75.0,21.0,39.333333333333336
47567B,2011-10-01,54,286.2,10,2011,79.0,75.0,58.333333333333336
47567B,2011-11-01,51,300.86999999999995,11,2011,54.0,79.0,69.33333333333333
47567B,2011-12-01,14,109.34000000000002,12,2011,51.0,54.0,61.333333333333336
47568,2010-03-01,348,710.8000000000001,3,2010,50.0,142.0,116.0
47568,2010-04-01,382,789.2300000000001,4,2010,348.0,50.0,180.0
47568,2010-05-01,333,692.0600000000001,5,2010,382.0,348.0,260.0
47568,2010-06-01,348,750.3900000000002,6,2010,333.0,382.0,354.3333333333333
47568,2010-07-01,412,846.12,7,2010,348.0,333.0,354.3333333333333
47568,2010-08-01,192,395.36000000000007,8,2010,412.0,348.0,364.3333333333333
47568,2010-10-01,-1,-1.69,10,2010,192.0,412.0,317.3333333333333
47570,2010-03-01,39,468.25000000000006,3,2010,36.0,20.0,30.0
47570,2010-04-01,91,892.89,4,2010,39.0,36.0,31.666666666666668
47570B,2010-03-01,31,361.89000000000004,3,2010,66.0,30.0,43.333333333333336
47570B,2010-04-01,49,543.01,4,2010,31.0,66.0,42.333333333333336
47570B,2010-05-01,81,765.2299999999999,5,2010,49.0,31.0,48.666666666666664
47570B,2010-06-01,118,1184.4199999999998,6,2010,81.0,49.0,53.666666666666664
47570B,2010-07-01,114,1116.68,7,2010,118.0,81.0,82.66666666666667
47570B,2010-08-01,21,255.39000000000001,8,2010,114.0,118.0,104.33333333333333
47570B,2010-09-01,82,786.46,9,2010,21.0,114.0,84.33333333333333
47570B,2010-10-01,38,404.70000000000005,10,2010,82.0,21.0,72.33333333333333
47570B,2010-11-01,122,1083.3000000000002,11,2010,38.0,82.0,47.0
47570B,2010-12-01,14,159.68,12,2010,122.0,38.0,80.66666666666667
47570B,2011-01-01,57,519.77,1,2011,14.0,122.0,58.0
47570B,2011-02-01,11,117.15,2,2011,57.0,14.0,64.33333333333333
47570B,2011-03-01,103,930.63,3,2011,11.0,57.0,27.333333333333332
47570b,2010-09-01,1,21.23,9,2010,3.0,1.0,1.6666666666666667
47570b,2010-12-01,1,21.23,12,2010,1.0,3.0,1.6666666666666667
47570b,2011-01-01,1,20.79,1,2011,1.0,1.0,1.6666666666666667
47574A,2010-06-01,6,29.72,6,2010,5.0,3.0,3.0
47574A,2010-09-01,1,4.25,9,2010,6.0,5.0,4.666666666666667
47574A,2010-10-01,3,12.75,10,2010,1.0,6.0,4.0
47574A,2010-11-01,6,25.5,11,2010,3.0,1.0,3.3333333333333335
47574A,2010-12-01,5,21.25,12,2010,6.0,3.0,3.3333333333333335
47574A,2011-01-01,1,4.25,1,2011,5.0,6.0,4.666666666666667
47574A,2011-02-01,11,32.43000000000001,2,2011,1.0,5.0,4.0
47574A,2011-03-01,12,29.52,3,2011,11.0,1.0,5.666666666666667
47574A,2011-04-01,24,59.04000000000001,4,2011,12.0,11.0,8.0
47574A,2011-05-01,33,84.76,5,2011,24.0,12.0,15.666666666666666
47574A,2011-06-01,266,242.49,6,2011,33.0,24.0,23.0
47574A,2011-07-01,91,112.71000000000001,7,2011,266.0,33.0,107.66666666666667
47574A,2011-08-01,19,14.25,8,2011,91.0,266.0,130.0
47574A,2011-09-01,64,48.0,9,2011,19.0,91.0,125.33333333333333
47574A,2011-10-01,20,15.0,10,2011,64.0,19.0,58.0
47574B,2010-04-01,1,4.25,4,2010,6.0,10.0,6.333333333333333
47574B,2010-05-01,3,12.75,5,2010,1.0,6.0,5.666666666666667
47574B,2010-06-01,13,55.25,6,2010,3.0,1.0,3.3333333333333335
47574B,2010-07-01,1,4.25,7,2010,13.0,3.0,5.666666666666667
47574B,2010-08-01,1,4.25,8,2010,1.0,13.0,5.666666666666667
47574B,2010-10-01,3,12.75,10,2010,1.0,1.0,5.0
47574B,2010-11-01,4,17.0,11,2010,3.0,1.0,1.6666666666666667
47574B,2011-05-01,4,17.0,5,2011,4.0,3.0,2.6666666666666665
47578A,2010-03-01,4,3.4,3,2010,4.0,23.0,13.0
47578A,2010-05-01,7,5.949999999999999,5,2010,4.0,4.0,10.333333333333334
47578A,2010-06-01,5,4.25,6,2010,7.0,4.0,5.0
47578A,2010-07-01,9,7.65,7,2010,5.0,7.0,5.333333333333333
47578A,2010-09-01,3,2.55,9,2010,9.0,5.0,7.0
47578A,2010-10-01,11,9.35,10,2010,3.0,9.0,5.666666666666667
47578A,2010-11-01,16,13.6,11,2010,11.0,3.0,7.666666666666667
47578A,2010-12-01,8,6.8,12,2010,16.0,11.0,10.0
47578A,2011-01-01,1,0.85,1,2011,8.0,16.0,11.666666666666666
47578A,2011-02-01,2,1.7,2,2011,1.0,8.0,8.333333333333334
47578A,2011-03-01,2,1.7,3,2011,2.0,1.0,3.6666666666666665
47578A,2011-04-01,12,10.2,4,2011,2.0,2.0,1.6666666666666667
47578A,2011-05-01,4,3.4,5,2011,12.0,2.0,5.333333333333333
47578A,2011-06-01,22,20.259999999999998,6,2011,4.0,12.0,6.0
47578A,2011-07-01,9,11.549999999999997,7,2011,22.0,4.0,12.666666666666666
47578A,2011-08-01,12,11.759999999999998,8,2011,9.0,22.0,11.666666666666666
47578A,2011-09-01,44,39.739999999999995,9,2011,12.0,9.0,14.333333333333334
47578A,2011-10-01,20,20.9,10,2011,44.0,12.0,21.666666666666668
47578A,2011-11-01,56,49.940000000000005,11,2011,20.0,44.0,25.333333333333332
47578A,2011-12-01,21,18.63,12,2011,56.0,20.0,40.0
47579,2010-03-01,17,37.81,3,2010,25.0,13.0,25.666666666666668
47579,2010-04-01,18,37.800000000000004,4,2010,17.0,25.0,18.333333333333332
47579,2010-05-01,3,6.300000000000001,5,2010,18.0,17.0,20.0
47579,2010-06-01,33,69.30000000000001,6,2010,3.0,18.0,12.666666666666666
47579,2010-07-01,1,2.1,7,2010,33.0,3.0,18.0
47579,2010-08-01,5,10.5,8,2010,1.0,33.0,12.333333333333334
47579,2010-09-01,13,27.300000000000004,9,2010,5.0,1.0,13.0
47579,2010-10-01,16,33.6,10,2010,13.0,5.0,6.333333333333333
47579,2010-12-01,1,2.1,12,2010,16.0,13.0,11.333333333333334
47580,2010-03-01,82,231.68999999999997,3,2010,62.0,124.0,97.33333333333333
47580,2010-04-01,159,365.4700000000001,4,2010,82.0,62.0,89.33333333333333
47580,2010-05-01,171,393.37,5,2010,159.0,82.0,101.0
47580,2010-06-01,27,78.89,6,2010,171.0,159.0,137.33333333333334
47580,2010-07-01,91,202.8,7,2010,27.0,171.0,119.0
47580,2010-08-01,181,406.64,8,2010,91.0,27.0,96.33333333333333
47580,2010-09-01,35,109.36999999999999,9,2010,181.0,91.0,99.66666666666667
47580,2010-10-01,105,287.87,10,2010,35.0,181.0,102.33333333333333
47580,2010-11-01,122,324.71000000000004,11,2010,105.0,35.0,107.0
47580,2010-12-01,45,171.82999999999998,12,2010,122.0,105.0,87.33333333333333
47580,2011-01-01,65,198.07999999999998,1,2011,45.0,122.0,90.66666666666667
47580,2011-02-01,83,201.28,2,2011,65.0,45.0,77.33333333333333
47580,2011-03-01,55,168.57999999999998,3,2011,83.0,65.0,64.33333333333333
47580,2011-04-01,8,26.879999999999995,4,2011,55.0,83.0,67.66666666666667
47580,2011-05-01,21,58.36999999999999,5,2011,8.0,55.0,48.666666666666664
47580,2011-06-01,16,42.58,6,2011,21.0,8.0,28.0
47580,2011-07-01,19,48.08999999999999,7,2011,16.0,21.0,15.0
47580,2011-08-01,3,7.6499999999999995,8,2011,19.0,16.0,18.666666666666668
47580,2011-09-01,32,81.6,9,2011,3.0,19.0,12.666666666666666
47580,2011-10-01,14,38.11,10,2011,32.0,3.0,18.0
47580,2011-11-01,11,32.87,11,2011,14.0,32.0,16.333333333333332
47580,2011-12-01,4,10.2,12,2011,11.0,14.0,19.0
47581B,2010-03-01,5,89.22999999999999,3,2010,9.0,7.0,6.666666666666667
47581B,2010-04-01,14,242.2,4,2010,5.0,9.0,7.0
47581B,2010-05-01,7,89.25,5,2010,14.0,5.0,9.333333333333334
47581B,2010-06-01,-1,-12.75,6,2010,7.0,14.0,8.666666666666666
47585A,2010-03-01,602,800.34,3,2010,22.0,10.0,11.0
47585A,2010-04-01,67,131.25,4,2010,602.0,22.0,211.33333333333334
47585A,2010-05-01,8,30.0,5,2010,67.0,602.0,230.33333333333334
47585A,2010-06-01,10,37.5,6,2010,8.0,67.0,225.66666666666666
47585A,2010-07-01,3,11.25,7,2010,10.0,8.0,28.333333333333332
47585A,2010-08-01,24,96.42,8,2010,3.0,10.0,7.0
47585A,2010-09-01,33,123.75,9,2010,24.0,3.0,12.333333333333334
47585A,2010-10-01,6,28.92,10,2010,33.0,24.0,20.0
47585A,2010-11-01,21,85.17,11,2010,6.0,33.0,21.0
47585A,2010-12-01,13,59.77,12,2010,21.0,6.0,20.0
47585A,2011-01-01,88,365.28,1,2011,13.0,21.0,13.333333333333334
47585A,2011-02-01,5,31.17,2,2011,88.0,13.0,40.666666666666664
47585A,2011-03-01,34,139.92000000000002,3,2011,5.0,88.0,35.333333333333336
47585A,2011-04-01,10,37.5,4,2011,34.0,5.0,42.333333333333336
47585A,2011-05-01,8,30.0,5,2011,10.0,34.0,16.333333333333332
47585A,2011-06-01,32,127.6,6,2011,8.0,10.0,17.333333333333332
47585A,2011-07-01,29,119.76999999999998,7,2011,32.0,8.0,16.666666666666668
47585A,2011-08-01,15,68.67,8,2011,29.0,32.0,23.0
47585A,2011-09-01,7,44.88,9,2011,15.0,29.0,25.333333333333332
47585A,2011-10-01,10,49.92,10,2011,7.0,15.0,17.0
47585A,2011-11-01,9,39.96,11,2011,10.0,7.0,10.666666666666666
47585A,2011-12-01,4,15.0,12,2011,9.0,10.0,8.666666666666666
47586A,2010-04-01,2,5.1,4,2010,151.0,12.0,54.666666666666664
47586A,2010-06-01,2,5.1,6,2010,2.0,151.0,55.0
47586A,2010-08-01,3,7.6499999999999995,8,2010,2.0,2.0,51.666666666666664
47586A,2010-09-01,1,2.55,9,2010,3.0,2.0,2.3333333333333335
47586A,2010-10-01,3,7.6499999999999995,10,2010,1.0,3.0,2.0
47586A,2010-11-01,4,10.2,11,2010,3.0,1.0,2.3333333333333335
47586A,2010-12-01,4,10.2,12,2010,4.0,3.0,2.6666666666666665
47586A,2011-01-01,3,7.6499999999999995,1,2011,4.0,4.0,3.6666666666666665
47586A,2011-04-01,1,2.55,4,2011,3.0,4.0,3.6666666666666665
47586A,2011-07-01,1,2.55,7,2011,1.0,3.0,2.6666666666666665
47586A,2011-08-01,4,10.2,8,2011,1.0,1.0,1.6666666666666667
47586A,2011-09-01,2,5.1,9,2011,4.0,1.0,2.0
47586A,2011-11-01,6,15.299999999999999,11,2011,2.0,4.0,2.3333333333333335
47587A,2010-03-01,242,60.68,3,2010,25.0,29.0,21.0
47587A,2010-05-01,1201,121.65999999999997,5,2010,242.0,25.0,98.66666666666667
47589,2010-03-01,8,43.60000000000001,3,2010,11.0,2.0,4.0
47589,2010-04-01,18,103.67000000000003,4,2010,8.0,11.0,7.0
47589,2010-05-01,41,223.45000000000002,5,2010,18.0,8.0,12.333333333333334
47589,2010-06-01,27,147.15,6,2010,41.0,18.0,22.333333333333332
47589,2010-07-01,27,147.15000000000003,7,2010,27.0,41.0,28.666666666666668
47589,2010-08-01,18,98.1,8,2010,27.0,27.0,31.666666666666668
47589,2010-09-01,5,27.250000000000004,9,2010,18.0,27.0,24.0
47589,2010-11-01,3,16.35,11,2010,5.0,18.0,16.666666666666668
47589,2011-01-01,1,5.45,1,2011,3.0,5.0,8.666666666666666
47589,2011-02-01,3,16.35,2,2011,1.0,3.0,3.0
47589,2011-05-01,9,49.050000000000004,5,2011,3.0,1.0,2.3333333333333335
47590A,2010-03-01,568,2769.02,3,2010,64.0,170.0,95.66666666666667
47590A,2010-04-01,495,2362.8900000000003,4,2010,568.0,64.0,267.3333333333333
47590A,2010-05-01,397,1960.3600000000001,5,2010,495.0,568.0,375.6666666666667
47590A,2010-06-01,249,1157.85,6,2010,397.0,495.0,486.6666666666667
47590A,2010-09-01,97,488.6500000000001,9,2010,249.0,397.0,380.3333333333333
47590A,2010-10-01,371,1953.0900000000001,10,2010,97.0,249.0,247.66666666666666
47590A,2010-11-01,134,741.4400000000003,11,2010,371.0,97.0,239.0
47590A,2010-12-01,79,407.26000000000005,12,2010,134.0,371.0,200.66666666666666
47590A,2011-01-01,73,403.19,1,2011,79.0,134.0,194.66666666666666
47590A,2011-02-01,144,755.4800000000001,2,2011,73.0,79.0,95.33333333333333
47590A,2011-03-01,127,697.4900000000001,3,2011,144.0,73.0,98.66666666666667
47590A,2011-04-01,138,728.1200000000001,4,2011,127.0,144.0,114.66666666666667
47590A,2011-05-01,437,2186.9900000000002,5,2011,138.0,127.0,136.33333333333334
47590A,2011-06-01,192,1027.7600000000002,6,2011,437.0,138.0,234.0
47590A,2011-07-01,116,642.8800000000001,7,2011,192.0,437.0,255.66666666666666
47590A,2011-08-01,186,955.06,8,2011,116.0,192.0,248.33333333333334
47590A,2011-09-01,197,1095.01,9,2011,186.0,116.0,164.66666666666666
47590A,2011-10-01,146,787.74,10,2011,197.0,186.0,166.33333333333334
47590A,2011-11-01,125,646.59,11,2011,146.0,197.0,176.33333333333334
47590A,2011-12-01,6,43.379999999999995,12,2011,125.0,146.0,156.0
47590B,2010-03-01,639,3088.1200000000003,3,2010,166.0,207.0,123.66666666666667
47590B,2010-04-01,489,2364.62,4,2010,639.0,166.0,337.3333333333333
47590B,2010-05-01,383,1961.6600000000005,5,2010,489.0,639.0,431.3333333333333
47590B,2010-06-01,573,2898.55,6,2010,383.0,489.0,503.6666666666667
47590B,2010-07-01,278,1446.2400000000005,7,2010,573.0,383.0,481.6666666666667
47590B,2010-08-01,170,903.21,8,2010,278.0,573.0,411.3333333333333
47590B,2010-09-01,167,870.1500000000001,9,2010,170.0,278.0,340.3333333333333
47590B,2010-10-01,200,1061.1400000000003,10,2010,167.0,170.0,205.0
47590B,2010-11-01,114,621.3000000000001,11,2010,200.0,167.0,179.0
47590B,2010-12-01,33,185.42000000000002,12,2010,114.0,200.0,160.33333333333334
47590B,2011-01-01,104,537.48,1,2011,33.0,114.0,115.66666666666667
47590B,2011-02-01,177,929.9900000000001,2,2011,104.0,33.0,83.66666666666667
47590B,2011-03-01,225,1169.2100000000003,3,2011,177.0,104.0,104.66666666666667
47590B,2011-04-01,106,599.0600000000002,4,2011,225.0,177.0,168.66666666666666
47590B,2011-05-01,475,2410.11,5,2011,106.0,225.0,169.33333333333334
47590B,2011-06-01,260,1297.0,6,2011,475.0,106.0,268.6666666666667
47590B,2011-07-01,172,913.4200000000001,7,2011,260.0,475.0,280.3333333333333
47590B,2011-08-01,229,1149.41,8,2011,172.0,260.0,302.3333333333333
47590B,2011-09-01,232,1235.0800000000004,9,2011,229.0,172.0,220.33333333333334
47590B,2011-10-01,143,750.0300000000001,10,2011,232.0,229.0,211.0
47590B,2011-11-01,125,657.2700000000002,11,2011,143.0,232.0,201.33333333333334
47590B,2011-12-01,16,92.53999999999999,12,2011,125.0,143.0,166.66666666666666
47590b,2011-04-01,1,10.79,4,2011,2.0,4.0,2.3333333333333335
47590b,2011-05-01,2,21.58,5,2011,1.0,2.0,2.3333333333333335
47590b,2011-10-01,2,21.58,10,2011,2.0,1.0,1.6666666666666667
47590b,2011-11-01,1,10.79,11,2011,2.0,2.0,1.6666666666666667
47591A,2010-03-01,7,11.55,3,2010,14.0,4.0,8.666666666666666
47591A,2010-04-01,8,13.24,4,2010,7.0,14.0,8.333333333333334
47591A,2010-05-01,37,61.15,5,2010,8.0,7.0,9.666666666666666
47591A,2010-06-01,43,71.22999999999999,6,2010,37.0,8.0,17.333333333333332
47591A,2010-07-01,16,26.529999999999998,7,2010,43.0,37.0,29.333333333333332
47591A,2010-08-01,19,31.389999999999997,8,2010,16.0,43.0,32.0
47591B,2010-03-01,62,102.30000000000001,3,2010,55.0,6.0,27.0
47591B,2010-04-01,37,61.11999999999998,4,2010,62.0,55.0,41.0
47591B,2010-05-01,37,61.22,5,2010,37.0,62.0,51.333333333333336
47591B,2010-06-01,52,86.12,6,2010,37.0,37.0,45.333333333333336
47591B,2010-07-01,81,133.88,7,2010,52.0,37.0,42.0
47591B,2010-08-01,180,258.94,8,2010,81.0,52.0,56.666666666666664
47591B,2010-09-01,128,199.47,9,2010,180.0,81.0,104.33333333333333
47591B,2010-10-01,88,145.49999999999997,10,2010,128.0,180.0,129.66666666666666
47591B,2010-11-01,99,163.85,11,2010,88.0,128.0,132.0
47591B,2010-12-01,105,174.10999999999999,12,2010,99.0,88.0,105.0
47591B,2011-01-01,101,165.78999999999996,1,2011,105.0,99.0,97.33333333333333
47591B,2011-02-01,3,4.89,2,2011,101.0,105.0,101.66666666666667
47591C,2010-03-01,245,515.55,3,2010,247.0,69.0,205.66666666666666
47591C,2010-04-01,53,103.35,4,2010,245.0,247.0,187.0
47591C,2010-05-01,25,48.74999999999999,5,2010,53.0,245.0,181.66666666666666
47591C,2010-06-01,107,193.65,6,2010,25.0,53.0,107.66666666666667
47591C,2010-07-01,2,3.9,7,2010,107.0,25.0,61.666666666666664
47591C,2010-08-01,2,3.9,8,2010,2.0,107.0,44.666666666666664
47591D,2010-03-01,771,1360.0899999999997,3,2010,407.0,386.0,488.3333333333333
47591D,2010-04-01,354,671.5999999999999,4,2010,771.0,407.0,521.3333333333334
47591D,2010-05-01,311,591.45,5,2010,354.0,771.0,510.6666666666667
47591D,2010-06-01,405,746.1099999999999,6,2010,311.0,354.0,478.6666666666667
47591D,2010-07-01,351,658.97,7,2010,405.0,311.0,356.6666666666667
47591D,2010-08-01,435,757.41,8,2010,351.0,405.0,355.6666666666667
47591D,2010-09-01,555,1005.8100000000001,9,2010,435.0,351.0,397.0
47591D,2010-10-01,627,1182.17,10,2010,555.0,435.0,447.0
47591D,2010-11-01,899,1673.7299999999998,11,2010,627.0,555.0,539.0
47591D,2010-12-01,183,387.04999999999995,12,2010,899.0,627.0,693.6666666666666
47591D,2011-01-01,175,289.65,1,2011,183.0,899.0,569.6666666666666
47591D,2011-02-01,205,386.92999999999995,2,2011,175.0,183.0,419.0
47591D,2011-03-01,230,455.04,3,2011,205.0,175.0,187.66666666666666
47591D,2011-04-01,273,489.53000000000003,4,2011,230.0,205.0,203.33333333333334
47591D,2011-05-01,324,601.8,5,2011,273.0,230.0,236.0
47591D,2011-06-01,104,204.98,6,2011,324.0,273.0,275.6666666666667
47591D,2011-07-01,160,297.00000000000006,7,2011,104.0,324.0,233.66666666666666
47591D,2011-08-01,226,427.05999999999995,8,2011,160.0,104.0,196.0
47591D,2011-09-01,232,448.3,9,2011,226.0,160.0,163.33333333333334
47591D,2011-10-01,299,571.85,10,2011,232.0,226.0,206.0
47591D,2011-11-01,700,1312.3400000000001,11,2011,299.0,232.0,252.33333333333334
47591D,2011-12-01,94,177.01999999999998,12,2011,700.0,299.0,410.3333333333333
47591d,2010-11-01,76,384.56000000000006,11,2010,19.0,10.0,14.333333333333334
47591d,2010-12-01,76,384.55999999999995,12,2010,76.0,19.0,35.0
47591d,2011-02-01,8,39.68,2,2011,76.0,76.0,57.0
47591d,2011-03-01,8,39.68,3,2011,8.0,76.0,53.333333333333336
47591d,2011-04-01,5,24.8,4,2011,8.0,8.0,30.666666666666668
47591d,2011-05-01,10,49.6,5,2011,5.0,8.0,7.0
47591d,2011-06-01,7,34.72,6,2011,10.0,5.0,7.666666666666667
47591d,2011-07-01,11,54.56,7,2011,7.0,10.0,7.333333333333333
47591d,2011-08-01,6,29.759999999999998,8,2011,11.0,7.0,9.333333333333334
47591d,2011-11-01,3,14.879999999999999,11,2011,6.0,11.0,8.0
47592A,2010-03-01,11,23.1,3,2010,5.0,31.0,19.666666666666668
47592A,2010-04-01,53,97.65999999999997,4,2010,11.0,5.0,15.666666666666666
47592A,2010-05-01,59,108.49999999999999,5,2010,53.0,11.0,23.0
47592A,2010-06-01,39,70.9,6,2010,59.0,53.0,41.0
47592A,2010-07-01,56,107.48,7,2010,39.0,59.0,50.333333333333336
47592A,2010-08-01,43,82.82,8,2010,56.0,39.0,51.333333333333336
47592A,2010-09-01,11,20.900000000000002,9,2010,43.0,56.0,46.0
47592B,2010-03-01,3,6.300000000000001,3,2010,2.0,5.0,8.0
47592B,2010-04-01,18,32.519999999999996,4,2010,3.0,2.0,3.3333333333333335
47592B,2010-05-01,14,25.880000000000003,5,2010,18.0,3.0,7.666666666666667
47592B,2010-06-01,5,10.5,6,2010,14.0,18.0,11.666666666666666
47592B,2010-07-01,3,6.300000000000001,7,2010,5.0,14.0,12.333333333333334
47593A,2010-03-01,5,6.25,3,2010,2.0,1.0,1.6666666666666667
47593A,2010-04-01,33,30.049999999999997,4,2010,5.0,2.0,2.6666666666666665
47593A,2010-05-01,55,61.150000000000006,5,2010,33.0,5.0,13.333333333333334
47593A,2010-06-01,46,43.900000000000006,6,2010,55.0,33.0,31.0
47593A,2010-07-01,31,33.95,7,2010,46.0,55.0,44.666666666666664
47593A,2010-08-01,24,25.2,8,2010,31.0,46.0,44.0
47593A,2010-09-01,59,70.55000000000001,9,2010,24.0,31.0,33.666666666666664
47593A,2010-10-01,2,2.5,10,2010,59.0,24.0,38.0
47593A,2010-11-01,10,12.5,11,2010,2.0,59.0,28.333333333333332
47593A,2010-12-01,2,2.5,12,2010,10.0,2.0,23.666666666666668
47593A,2011-01-01,2,2.5,1,2011,2.0,10.0,4.666666666666667
47593A,2011-02-01,1,1.25,2,2011,2.0,2.0,4.666666666666667
47593A,2011-03-01,28,8.119999999999997,3,2011,1.0,2.0,1.6666666666666667
47593B,2010-03-01,20,27.52,3,2010,14.0,13.0,13.666666666666666
47593B,2010-04-01,42,42.5,4,2010,20.0,14.0,15.666666666666666
47593B,2010-05-01,17,14.85,5,2010,42.0,20.0,25.333333333333332
47593B,2010-06-01,59,55.75000000000001,6,2010,17.0,42.0,26.333333333333332
47593B,2010-07-01,23,25.55,7,2010,59.0,17.0,39.333333333333336
47593B,2010-08-01,23,19.950000000000003,8,2010,23.0,59.0,33.0
47593B,2010-09-01,50,58.099999999999994,9,2010,23.0,23.0,35.0
47593B,2010-10-01,27,28.150000000000002,10,2010,50.0,23.0,32.0
47593B,2010-11-01,52,48.6,11,2010,27.0,50.0,33.333333333333336
47593B,2010-12-01,39,33.55,12,2010,52.0,27.0,43.0
47593B,2011-01-01,52,49.53999999999999,1,2011,39.0,52.0,39.333333333333336
47593B,2011-02-01,15,13.29,2,2011,52.0,39.0,47.666666666666664
47593B,2011-03-01,46,27.619999999999994,3,2011,15.0,52.0,35.333333333333336
47593B,2011-04-01,282,117.01999999999998,4,2011,46.0,15.0,37.666666666666664
47593B,2011-05-01,181,80.27,5,2011,282.0,46.0,114.33333333333333
47593B,2011-06-01,315,129.89,6,2011,181.0,282.0,169.66666666666666
47593B,2011-07-01,206,98.82,7,2011,315.0,181.0,259.3333333333333
47593B,2011-08-01,282,122.73999999999998,8,2011,206.0,315.0,234.0
47593B,2011-09-01,28,17.08,9,2011,282.0,206.0,267.6666666666667
47593B,2011-10-01,103,50.730000000000004,10,2011,28.0,282.0,172.0
47593B,2011-11-01,225,113.26999999999998,11,2011,103.0,28.0,137.66666666666666
47593B,2011-12-01,213,92.31,12,2011,225.0,103.0,118.66666666666667
47594A,2010-03-01,23,44.85,3,2010,14.0,20.0,19.333333333333332
47594A,2010-04-01,5,9.75,4,2010,23.0,14.0,19.0
47594A,2010-05-01,3,10.370000000000001,5,2010,5.0,23.0,14.0
47594A,2010-06-01,42,81.89999999999999,6,2010,3.0,5.0,10.333333333333334
47594A,2010-08-01,13,25.349999999999998,8,2010,42.0,3.0,16.666666666666668
47594A,2010-09-01,19,39.31,9,2010,13.0,42.0,19.333333333333332
47594A,2010-10-01,37,72.14999999999999,10,2010,19.0,13.0,24.666666666666668
47594A,2010-11-01,22,45.16,11,2010,37.0,19.0,23.0
47594A,2010-12-01,8,20.119999999999997,12,2010,22.0,37.0,26.0
47594A,2011-01-01,57,95.86999999999999,1,2011,8.0,22.0,22.333333333333332
47594A,2011-02-01,7,13.649999999999999,2,2011,57.0,8.0,29.0
47594A,2011-04-01,7,13.649999999999999,4,2011,7.0,57.0,24.0
47594A,2011-05-01,5,9.75,5,2011,7.0,7.0,23.666666666666668
47594A,2011-07-01,-1,-1.95,7,2011,5.0,7.0,6.333333333333333
47594A,2011-08-01,-4,-7.8,8,2011,-1.0,5.0,3.6666666666666665
47594A,2011-09-01,8,15.6,9,2011,-4.0,-1.0,0.0
47594A,2011-10-01,6,11.7,10,2011,8.0,-4.0,1.0
47594A,2011-11-01,6,11.7,11,2011,6.0,8.0,3.3333333333333335
47594B,2010-03-01,30,63.019999999999996,3,2010,14.0,5.0,14.666666666666666
47594B,2010-04-01,4,10.059999999999999,4,2010,30.0,14.0,16.333333333333332
47594B,2010-05-01,3,5.85,5,2010,4.0,30.0,16.0
47594B,2010-06-01,29,61.06999999999999,6,2010,3.0,4.0,12.333333333333334
47594B,2010-07-01,2,8.42,7,2010,29.0,3.0,12.0
47594B,2010-08-01,7,13.649999999999999,8,2010,2.0,29.0,11.333333333333334
47594B,2010-09-01,33,64.35,9,2010,7.0,2.0,12.666666666666666
47594B,2010-10-01,53,103.35,10,2010,33.0,7.0,14.0
47594B,2010-11-01,14,27.3,11,2010,53.0,33.0,31.0
47594B,2010-12-01,17,30.54,12,2010,14.0,53.0,33.333333333333336
47594B,2011-01-01,87,150.94999999999996,1,2011,17.0,14.0,28.0
47594B,2011-02-01,33,68.71,2,2011,87.0,17.0,39.333333333333336
47594B,2011-03-01,8,15.599999999999998,3,2011,33.0,87.0,45.666666666666664
47594B,2011-04-01,2,3.9,4,2011,8.0,33.0,42.666666666666664
47594B,2011-05-01,4,7.8,5,2011,2.0,8.0,14.333333333333334
47594B,2011-06-01,1,1.95,6,2011,4.0,2.0,4.666666666666667
